now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788346633.3242729,22.875,23.25,23.125,23.375,23.1875,23.1875,23.3125,23.5
1788346634.3282094,22.875,23.25,23.1875,23.4375,23.25,23.25,23.3125,23.5
1788346635.332427,22.875,23.1875,23.1875,23.4375,23.25,23.1875,23.3125,23.5
1788346636.3363674,22.875,23.25,23.1875,23.4375,23.1875,23.1875,23.3125,23.5
1788346637.3383653,22.875,23.1875,23.125,23.4375,23.1875,23.25,23.3125,23.5625
1788346638.3392797,22.875,23.25,23.1875,23.4375,23.1875,23.25,23.3125,23.5
1788346639.3399448,22.875,23.25,23.1875,23.4375,23.1875,23.25,23.3125,23.5
1788346640.3408527,22.875,23.25,23.1875,23.4375,23.1875,23.1875,23.3125,23.4375
1788346641.344283,22.875,23.25,23.1875,23.4375,23.25,23.25,23.3125,23.5625
1788346642.3450186,22.875,23.25,23.1875,23.4375,23.25,23.25,23.3125,23.5
1788346643.3464391,22.875,23.25,23.1875,23.4375,23.25,23.25,23.3125,23.5
1788346644.3481793,22.875,23.25,23.125,23.4375,23.1875,23.25,23.3125,23.4375
1788346645.3495424,22.875,23.1875,23.1875,23.4375,23.25,23.1875,23.3125,23.5
1788346646.3507836,22.875,23.25,23.1875,23.4375,23.1875,23.25,23.3125,23.5
1788346647.3527646,22.9375,23.25,23.1875,23.4375,23.1875,23.1875,23.3125,23.4375
1788346648.3536494,22.875,23.25,23.1875,23.4375,23.1875,23.25,23.3125,23.5
1788346649.353758,22.875,23.1875,23.1875,23.4375,23.1875,23.1875,23.375,23.5
1788346650.3541052,22.9375,23.1875,23.1875,23.4375,23.1875,23.25,23.3125,23.4375
1788346651.354237,22.9375,23.1875,23.1875,23.4375,23.25,23.1875,23.3125,23.5
1788346652.3543992,22.8125,23.1875,23.1875,23.4375,23.1875,23.1875,23.3125,23.5
1788346653.354412,22.875,23.25,23.1875,23.4375,23.1875,23.1875,23.3125,23.5
1788346654.357569,22.875,23.1875,23.1875,23.4375,23.1875,23.1875,23.3125,23.5
1788346655.3590953,22.875,23.25,23.1875,23.4375,23.1875,23.1875,23.3125,23.4375
1788346656.3608153,22.875,23.25,23.1875,23.375,23.1875,23.1875,23.3125,23.5
1788346657.361452,22.875,23.1875,23.1875,23.375,23.1875,23.1875,23.3125,23.4375
1788346658.3645558,22.875,23.1875,23.125,23.375,23.1875,23.1875,23.3125,23.5
1788346659.3651497,22.875,23.1875,23.125,23.375,23.1875,23.1875,23.3125,23.5
1788346660.3692296,22.8125,23.1875,23.125,23.375,23.1875,23.1875,23.3125,23.4375
1788346661.3718064,22.875,23.1875,23.125,23.375,23.1875,23.1875,23.3125,23.4375
1788346662.3719063,22.875,23.1875,23.125,23.4375,23.1875,23.1875,23.375,23.4375
1788346663.3720694,22.875,23.1875,23.1875,23.375,23.125,23.1875,23.375,23.5
1788346664.3722465,22.875,23.1875,23.1875,23.4375,23.1875,23.1875,23.3125,23.4375
1788346665.3762956,22.875,23.1875,23.125,23.375,23.125,23.1875,23.25,23.4375
1788346666.3767326,22.875,23.1875,23.125,23.375,23.25,23.25,23.3125,23.5
1788346667.3777812,22.8125,23.1875,23.1875,23.375,23.1875,23.1875,23.3125,23.5
1788346668.3791637,22.875,23.1875,23.1875,23.375,23.1875,23.25,23.3125,23.5
1788346669.3802304,22.875,23.1875,23.1875,23.4375,23.1875,23.1875,23.3125,23.5
1788346670.3831348,22.8125,23.125,23.1875,23.375,23.1875,23.1875,23.3125,23.5
1788346671.386588,22.8125,23.125,23.125,23.4375,23.25,23.1875,23.3125,23.5
1788346672.3883727,22.875,23.1875,23.1875,23.375,23.1875,23.1875,23.3125,23.4375
1788346673.3901303,22.875,23.1875,23.1875,23.375,23.1875,23.25,23.3125,23.5
1788346674.391362,22.875,23.1875,23.1875,23.375,23.1875,23.1875,23.3125,23.5
1788346675.392705,22.9375,23.1875,23.1875,23.4375,23.1875,23.1875,23.375,23.5
1788346676.3939154,22.875,23.1875,23.1875,23.4375,23.1875,23.25,23.3125,23.5
1788346677.3962746,22.875,23.1875,23.25,23.375,23.1875,23.25,23.3125,23.5
1788346678.3976064,22.875,23.1875,23.1875,23.4375,23.25,23.25,23.3125,23.5
1788346679.4002354,22.8125,23.125,23.125,23.375,23.125,23.1875,23.3125,23.4375
1788346680.4026494,22.875,23.125,23.125,23.375,23.1875,23.1875,23.25,23.4375
1788346681.4053988,22.8125,23.125,23.125,23.375,23.125,23.1875,23.25,23.4375
1788346682.4068594,22.875,23.125,23.1875,23.375,23.1875,23.25,23.3125,23.4375
1788346683.4081926,22.8125,23.0625,23.125,23.3125,23.125,23.1875,23.25,23.4375
